id,attribute,correct_val
428363,article_pagination,419-21
428363,author_list,"\"{\"\"L Ramos\"\""
519287,article_title,A method for determining skeletal lengths from DXA images.
519287,article_language,eng
519287,journal_title,BMC Musculoskelet Disord
519287,jounral_abbreviation,BMC musculoskeletal disorders
519287,journal_issn,1471-2474
519287,article_jvolumn,8
519287,article_jissue,-1
519287,article_jcreated_at,1/7/01
519287,article_pagination,113
519287,author_list,"\"{\"\"Glen M Blake\"\""
638918,article_title,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.
638918,article_language,eng
638918,journal_title,Clinical Oncology (Royal College of Radiologists)
638918,jounral_abbreviation,""
638918,journal_issn,1433-2981
638918,article_jvolumn,24
638918,article_jissue,1
638918,article_jcreated_at,1/12/02
638918,article_pagination,52-63
638918,author_list,"\"{\"\"R Webster\"\""
111336,article_title,The influence of smoking and impaired glucose homoeostasis on the outcome in patients presenting with an acute coronary syndrome: a cross-sectional study.
111336,article_language,eng
111336,journal_title,BMJ Open
111336,jounral_abbreviation,""
111336,journal_issn,2044-6055
111336,article_jvolumn,4
111336,article_jissue,7
111336,article_jcreated_at,1/14/01
111336,article_pagination,e005077
111336,author_list,"\"{\"\"Anders Halling\"\""
747279,article_title,Systematic review exploring the effect of exercise in pulmonary rehabilitation on depression levels in patients with chronic obstructive pulmonary disease
747279,article_language,""
747279,journal_title,Physiotherapy
747279,jounral_abbreviation,Physiotherapy
747279,journal_issn,1873-1465
747279,article_jvolumn,97
747279,article_jissue,0
747279,article_jcreated_at,""
747279,article_pagination,eS502-eS503
747279,author_list,"\"{\"\"Patil S.\"\""
674696,article_title,Environmental and genomic factors as well as interventions influencing smoking cessation: a systematic review of reviews and a proposed working model.
674696,article_language,eng
674696,journal_title,Public health genomics
674696,jounral_abbreviation,Public Health Genomics
674696,journal_issn,1662-8063
674696,article_jvolumn,16
674696,article_jissue,4
674696,article_jcreated_at,1/13/01
674696,article_pagination,159-73
674696,author_list,"\"{\"\"A Brand\"\""
258108,article_title,"Impact of seasonality on recruitment, retention, adherence, and outcomes in a web-based smoking cessation intervention: randomized controlled trial"
258108,article_language,""
258108,journal_title,""
258108,jounral_abbreviation,""
258108,journal_issn,""
258108,article_jvolumn,15
258108,article_jissue,0
258108,article_jcreated_at,1/13/01
258108,article_pagination,e249-
258108,author_list,"\"{\"\"Mushro A\"\""
59308,article_title,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.
59308,article_language,eng
59308,journal_title,Journal of the International Neuropsychological Society : JINS
59308,jounral_abbreviation,J Int Neuropsychol Soc
59308,journal_issn,1469-7661
59308,article_jvolumn,16
59308,article_jissue,1
59308,article_jcreated_at,1/10/01
59308,article_pagination,58-69
59308,author_list,"\"{\"\"Ramune Grambaite\"\""
610641,article_title,Comparison between open and closed suction systems: a systematic review.
610641,article_language,ENGPOR
610641,journal_title,Revista Brasileira de terapia intensiva
610641,jounral_abbreviation,Rev Bras Ter Intensiva
610641,journal_issn,1982-4335
610641,article_jvolumn,20
610641,article_jissue,4
610641,article_jcreated_at,1/8/12
610641,article_pagination,331-338
610641,author_list,"\"{\"\"Luiz Rogrio de Carvalho Oliveira\"\""
631704,article_title,Association between interleukin-10 promoter polymorphisms and endometriosis: a meta-analysis.
631704,article_language,eng
631704,journal_title,Gene
631704,jounral_abbreviation,Gene
631704,journal_issn,1879-0038
631704,article_jvolumn,515
631704,article_jissue,1
631704,article_jcreated_at,2/15/13
631704,article_pagination,49-55
631704,author_list,"\"{\"\"Qiong Chen\"\""
846537,article_title,Overactive bladder: Optimizing quality of care
846537,article_language,""
846537,journal_title,Am. J. Managed Care
846537,jounral_abbreviation,""
846537,journal_issn,1088-0224
846537,article_jvolumn,7
846537,article_jissue,2
846537,article_jcreated_at,""
846537,article_pagination,S46-S61
846537,author_list,"\"{\"\"Lemack G.E.\"\"}\""
973076,article_title,Thyroid-related autoantibodies and celiac disease: a role for a gluten-free diet?
973076,article_language,""
973076,journal_title,Journal of Clinical Gastroenterology
973076,jounral_abbreviation,""
973076,journal_issn,""
973076,article_jvolumn,35
973076,article_jissue,3
973076,article_jcreated_at,1/2/09
973076,article_pagination,245-8
973076,author_list,"\"{\"\"E. Mainardi\"\""
931402,article_title,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model
931402,article_language,""
931402,journal_title,Journal of Health Care for the Poor & Underserved
931402,jounral_abbreviation,""
931402,journal_issn,1049-2089
931402,article_jvolumn,20
931402,article_jissue,2
931402,article_jcreated_at,1/9/01
931402,article_pagination,415-422 8p
931402,author_list,"\"{\"\"A. K. Marcee\"\""
908690,article_title,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics
908690,article_language,English
908690,journal_title,Biomedical engineering online
908690,jounral_abbreviation,Biomed Eng Online
908690,journal_issn,1475-925X
908690,article_jvolumn,10
908690,article_jissue,0
908690,article_jcreated_at,1/11/01
908690,article_pagination,22
908690,author_list,"\"{\"\"Address Correspondence\"\""
417373,article_title,Shared decision making and the future of managed care
417373,article_language,""
417373,journal_title,Disease Management and Clinical Outcomes
417373,jounral_abbreviation,""
417373,journal_issn,1088-3371
417373,article_jvolumn,1
417373,article_jissue,1
417373,article_jcreated_at,1/1/97
417373,article_pagination,15-16
417373,author_list,"\"{\"\"J. E. Wennberg\"\"}\""
759329,article_title,Specific plasma factors blocking human maternal cell-mediated immune reaction to placental antigens.
759329,article_language,eng
759329,journal_title,Nature: New biology
759329,jounral_abbreviation,Nature New Biol.
759329,journal_issn,0090-0028
759329,article_jvolumn,242
759329,article_jissue,117
759329,article_jcreated_at,3/28/73
759329,article_pagination,110-1
759329,author_list,"\"{\"\"V Youtananukorn\"\""
386327,article_title,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.
386327,article_language,eng
386327,journal_title,Cardiology in the young
386327,jounral_abbreviation,Cardiol Young
386327,journal_issn,1467-1107
386327,article_jvolumn,23
386327,article_jissue,5
386327,article_jcreated_at,1/13/10
386327,article_pagination,642-55
386327,author_list,"\"{\"\"Dalia Elimam\"\""
695010,article_title,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.
695010,article_language,eng
695010,journal_title,Journal of Huazhong University of Science and Technology. Medical Sciences
695010,jounral_abbreviation,J Huazhong Univ Sci Technolog Med Sci
695010,journal_issn,1672-0733
695010,article_jvolumn,34
695010,article_jissue,2
695010,article_jcreated_at,1/14/04
695010,article_pagination,265-9
695010,author_list,"\"{\"\"Jia-rui Pu\"\""
191908,article_title,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK
191908,article_language,""
191908,journal_title,Journal of Epidemiology and Community Health
191908,jounral_abbreviation,""
191908,journal_issn,0143-005X
191908,article_jvolumn,68
191908,article_jissue,6
191908,article_jcreated_at,1/14/01
191908,article_pagination,524-529
191908,author_list,"\"{\"\"J. Falkingham\"\""
384767,article_title,A multinational study of thromboprophylaxis practice in critically ill children.
384767,article_language,eng
384767,journal_title,Critical care medicine
384767,jounral_abbreviation,Crit. Care Med.
384767,journal_issn,1530-0293
384767,article_jvolumn,42
384767,article_jissue,5
384767,article_jcreated_at,1/14/05
384767,article_pagination,1232-40
384767,author_list,"\"{\"\"Sarah H O'Brien\"\""
855912,article_title,Asymmetric inheritance of mitochondrial content in aging budding yeast cells
855912,article_language,English
855912,journal_title,"Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology, ASCB"
855912,jounral_abbreviation,""
855912,journal_issn,""
855912,article_jvolumn,23
855912,article_jissue,24
855912,article_jcreated_at,1/12/01
855912,article_pagination,""
855912,author_list,"\"{\"\"E. A. Martin\"\""
710727,article_title,Physical activity moderates time-of-day differences in older adults' working memory performance.
710727,article_language,""
710727,journal_title,Experimental Aging Research
710727,jounral_abbreviation,""
710727,journal_issn,0361-073X     1096-4657
710727,article_jvolumn,32
710727,article_jissue,4
710727,article_jcreated_at,1/6/10
710727,article_pagination,431-446 16p
710727,author_list,"\"{\"\"DeLosh EL\"\""
816996,article_title,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain
816996,article_language,English
816996,journal_title,Johns Hopkins Medical Journal
816996,jounral_abbreviation,JOHNS HOPKINS MED. J.
816996,journal_issn,""
816996,article_jvolumn,137
816996,article_jissue,2
816996,article_jcreated_at,1/1/75
816996,article_pagination,69-74
816996,author_list,"\"{\"\"C.P. Richter\"\""
625016,article_title,[New aspects in hernia surgery].
625016,article_language,ger
625016,journal_title,Urologe A
625016,jounral_abbreviation,""
625016,journal_issn,0340-2592
625016,article_jvolumn,44
625016,article_jissue,7
625016,article_jcreated_at,1/5/07
625016,article_pagination,774-9
625016,author_list,"\"{\"\"P E Goretzki\"\""
275675,article_title,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs
275675,article_language,eng
275675,journal_title,Prev Med
275675,jounral_abbreviation,Preventive medicine
275675,journal_issn,0091-7435
275675,article_jvolumn,41
275675,article_jissue,2
275675,article_jcreated_at,1/5/01
275675,article_pagination,589-96
275675,author_list,"\"{\"\"J. Robinson\"\""
967376,article_title,Diagnosis of peripheral lung cancer with three echoic features via endobronchial ultrasound
967376,article_language,English
967376,journal_title,Chest
967376,jounral_abbreviation,""
967376,journal_issn,""
967376,article_jvolumn,132
967376,article_jissue,3
967376,article_jcreated_at,1/7/01
967376,article_pagination,922-9
967376,author_list,"\"{\"\"H. C. Chen\"\""
640230,article_title,A meta-analysis of labor supply effects of interventions for major depressive disorder.
640230,article_language,eng
640230,journal_title,Psychiatric Services.
640230,jounral_abbreviation,""
640230,journal_issn,1075-2730
640230,article_jvolumn,57
640230,article_jissue,2
640230,article_jcreated_at,1/6/02
640230,article_pagination,212-8
640230,author_list,"\"{\"\"Justin W Timbie\"\""
625663,article_title,Combined pharmacotherapy and psychological treatment for depression: a systematic review.
625663,article_language,eng
625663,journal_title,Archives of General Psychiatry
625663,jounral_abbreviation,Arch.Gen.Psychiatry
625663,journal_issn,0003-990X
625663,article_jvolumn,61
625663,article_jissue,7
625663,article_jcreated_at,1/4/07
625663,article_pagination,714-9
625663,author_list,"\"{\"\"Paola Bollini\"\""
480649,article_title,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study
480649,article_language,""
480649,journal_title,Journal of Sexual Medicine
480649,jounral_abbreviation,""
480649,journal_issn,""
480649,article_jvolumn,12
480649,article_jissue,0
480649,article_jcreated_at,1/15/01
480649,article_pagination,58
480649,author_list,"\"{\"\"A. Ungkanungdecha\"\""
782541,article_title,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery
782541,article_language,English
782541,journal_title,Interactive Cardiovascular & Thoracic Surgery
782541,jounral_abbreviation,Interact Cardiovasc Thorac Surg
782541,journal_issn,1569-9285
782541,article_jvolumn,19
782541,article_jissue,5
782541,article_jcreated_at,1/14/01
782541,article_pagination,733
782541,author_list,"\"{\"\"D. G. Nezic\"\"}\""
692358,article_title,"The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded, placebo-controlled investigation"
692358,article_language,""
692358,journal_title,"The Chartered Society of Physiotherapy Annual Congress and Exhibition: Defining Practice, Friday, October 17 to Sunday, October 19 2003, International Convention Centre, Birmingham."
692358,jounral_abbreviation,""
692358,journal_issn,""
